Track,UserId,Archetype,Model,Train_Count,Holdout_Pos,Candidate_Count,Precision@10,Precision@10_Ceiling,Recall@10,HR@10,MRR@10,NDCG@10,Language_Diversity,Genre_Diversity,Filter_Bubble_Score,Preference_Escape@10
synthetic,900214,hollywood,Popularity,45,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,4,11,0.6,0.4
synthetic,900214,hollywood,CF_ColdStart,45,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,2,7,0.9,0.1
synthetic,900214,hollywood,CBF,45,8,1008,0.1,0.8,0.125,1.0,0.125,0.0798,1,8,1.0,0.0
synthetic,900214,hollywood,Affinity_Only,45,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,900214,hollywood,NonLocal_Hybrid,45,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,1,10,0.9,0.1
synthetic,900214,hollywood,Localized_Hybrid,45,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,900215,hollywood,Popularity,43,6,1006,0.1,0.6,0.1667,1.0,0.1667,0.1078,3,11,0.8,0.2
synthetic,900215,hollywood,CF_ColdStart,43,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,900215,hollywood,CBF,43,6,1006,0.1,0.6,0.1667,1.0,0.5,0.1909,1,5,1.0,0.0
synthetic,900215,hollywood,Affinity_Only,43,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,900215,hollywood,NonLocal_Hybrid,43,6,1006,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,900215,hollywood,Localized_Hybrid,43,6,1006,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,900216,anime,Popularity,36,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,3,8,0.7,0.3
synthetic,900216,anime,CF_ColdStart,36,3,1003,0.2,0.3,0.6667,1.0,1.0,0.6364,5,10,0.7,0.3
synthetic,900216,anime,CBF,36,3,1003,0.1,0.3,0.3333,1.0,0.125,0.148,2,9,1.0,0.0
synthetic,900216,anime,Affinity_Only,36,3,1003,0.1,0.3,0.3333,1.0,0.1,0.1357,1,9,1.0,0.0
synthetic,900216,anime,NonLocal_Hybrid,36,3,1003,0.2,0.3,0.6667,1.0,0.5,0.4317,2,10,1.0,0.0
synthetic,900216,anime,Localized_Hybrid,36,3,1003,0.3,0.3,1.0,1.0,0.5,0.573,2,9,1.0,0.0
synthetic,900217,hollywood,Popularity,46,5,1005,0.1,0.5,0.2,1.0,0.5,0.214,2,10,0.7,0.3
synthetic,900217,hollywood,CF_ColdStart,46,5,1005,0.1,0.5,0.2,1.0,0.5,0.214,1,8,1.0,0.0
synthetic,900217,hollywood,CBF,46,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,4,4,0.6,0.4
synthetic,900217,hollywood,Affinity_Only,46,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900217,hollywood,NonLocal_Hybrid,46,5,1005,0.1,0.5,0.2,1.0,0.5,0.214,5,6,0.6,0.4
synthetic,900217,hollywood,Localized_Hybrid,46,5,1005,0.1,0.5,0.2,1.0,0.5,0.214,1,8,1.0,0.0
synthetic,900218,hollywood,Popularity,37,3,1003,0.1,0.3,0.3333,1.0,0.1429,0.1564,4,12,0.1,0.9
synthetic,900218,hollywood,CF_ColdStart,37,3,1003,0.1,0.3,0.3333,1.0,0.1111,0.1413,2,8,0.9,0.1
synthetic,900218,hollywood,CBF,37,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,2,6,0.9,0.1
synthetic,900218,hollywood,Affinity_Only,37,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900218,hollywood,NonLocal_Hybrid,37,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900218,hollywood,Localized_Hybrid,37,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900219,bollywood,Popularity,46,9,1009,0.1,0.9,0.1111,1.0,1.0,0.235,3,11,0.7,0.3
synthetic,900219,bollywood,CF_ColdStart,46,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,2,10,0.7,0.3
synthetic,900219,bollywood,CBF,46,9,1009,0.1,0.9,0.1111,1.0,0.2,0.0909,5,13,0.7,0.3
synthetic,900219,bollywood,Affinity_Only,46,9,1009,0.1,0.9,0.1111,1.0,0.1429,0.0783,1,6,1.0,0.0
synthetic,900219,bollywood,NonLocal_Hybrid,46,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,4,13,0.5,0.5
synthetic,900219,bollywood,Localized_Hybrid,46,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,2,12,0.9,0.1
synthetic,900220,hollywood,Popularity,42,5,1005,0.1,0.5,0.2,1.0,0.25,0.1461,5,10,0.6,0.4
synthetic,900220,hollywood,CF_ColdStart,42,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,2,7,0.9,0.1
synthetic,900220,hollywood,CBF,42,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,3,10,0.5,0.5
synthetic,900220,hollywood,Affinity_Only,42,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900220,hollywood,NonLocal_Hybrid,42,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,5,10,0.5,0.5
synthetic,900220,hollywood,Localized_Hybrid,42,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,900221,hollywood,Popularity,44,7,1007,0.1,0.7,0.1429,1.0,0.1,0.0795,3,11,0.6,0.4
synthetic,900221,hollywood,CF_ColdStart,44,7,1007,0.2,0.7,0.2857,1.0,0.25,0.2051,1,8,1.0,0.0
synthetic,900221,hollywood,CBF,44,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900221,hollywood,Affinity_Only,44,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,900221,hollywood,NonLocal_Hybrid,44,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900221,hollywood,Localized_Hybrid,44,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900222,hollywood,Popularity,25,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,4,12,0.6,0.4
synthetic,900222,hollywood,CF_ColdStart,25,3,1003,0.1,0.3,0.3333,1.0,0.125,0.148,2,10,0.9,0.1
synthetic,900222,hollywood,CBF,25,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,3,9,0.8,0.2
synthetic,900222,hollywood,Affinity_Only,25,3,1003,0.1,0.3,0.3333,1.0,0.125,0.148,1,10,1.0,0.0
synthetic,900222,hollywood,NonLocal_Hybrid,25,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,900222,hollywood,Localized_Hybrid,25,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,900223,bollywood,Popularity,34,4,1004,0.1,0.4,0.25,1.0,0.1,0.1128,4,12,0.7,0.3
synthetic,900223,bollywood,CF_ColdStart,34,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,2,12,0.9,0.1
synthetic,900223,bollywood,CBF,34,4,1004,0.1,0.4,0.25,1.0,0.25,0.1681,2,11,0.9,0.1
synthetic,900223,bollywood,Affinity_Only,34,4,1004,0.1,0.4,0.25,1.0,0.25,0.1681,1,3,1.0,0.0
synthetic,900223,bollywood,NonLocal_Hybrid,34,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,2,12,0.9,0.1
synthetic,900223,bollywood,Localized_Hybrid,34,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,1,13,1.0,0.0
synthetic,900224,mixed,Popularity,25,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,4,12,0.5,0.5
synthetic,900224,mixed,CF_ColdStart,25,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,3,7,0.8,0.2
synthetic,900224,mixed,CBF,25,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,3,4,0.8,0.2
synthetic,900224,mixed,Affinity_Only,25,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,900224,mixed,NonLocal_Hybrid,25,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,5,6,0.6,0.4
synthetic,900224,mixed,Localized_Hybrid,25,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,900225,korean,Popularity,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,4,7,0.7,0.3
synthetic,900225,korean,CF_ColdStart,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,5,13,0.4,0.6
synthetic,900225,korean,CBF,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,3,10,0.8,0.2
synthetic,900225,korean,Affinity_Only,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,900225,korean,NonLocal_Hybrid,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,4,11,0.7,0.3
synthetic,900225,korean,Localized_Hybrid,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,3,12,0.9,0.1
synthetic,900226,anime,Popularity,34,5,1005,0.2,0.5,0.4,1.0,0.25,0.2773,5,10,0.7,0.3
synthetic,900226,anime,CF_ColdStart,34,5,1005,0.1,0.5,0.2,1.0,0.1111,0.1021,4,11,0.7,0.3
synthetic,900226,anime,CBF,34,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,3,8,0.8,0.2
synthetic,900226,anime,Affinity_Only,34,5,1005,0.1,0.5,0.2,1.0,0.2,0.1312,1,9,1.0,0.0
synthetic,900226,anime,NonLocal_Hybrid,34,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,3,8,0.8,0.2
synthetic,900226,anime,Localized_Hybrid,34,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,900227,hollywood,Popularity,35,4,1004,0.1,0.4,0.25,1.0,0.25,0.1681,5,13,0.3,0.7
synthetic,900227,hollywood,CF_ColdStart,35,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,3,10,0.5,0.5
synthetic,900227,hollywood,CBF,35,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,900227,hollywood,Affinity_Only,35,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900227,hollywood,NonLocal_Hybrid,35,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,2,12,0.8,0.2
synthetic,900227,hollywood,Localized_Hybrid,35,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,1,11,1.0,0.0
synthetic,900228,korean,Popularity,24,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,3,12,0.6,0.4
synthetic,900228,korean,CF_ColdStart,24,3,1003,0.1,0.3,0.3333,1.0,1.0,0.4693,3,11,0.6,0.4
synthetic,900228,korean,CBF,24,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,900228,korean,Affinity_Only,24,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,900228,korean,NonLocal_Hybrid,24,3,1003,0.2,0.3,0.6667,1.0,0.2,0.3172,4,9,0.7,0.3
synthetic,900228,korean,Localized_Hybrid,24,3,1003,0.2,0.3,0.6667,1.0,0.2,0.338,2,9,1.0,0.0
synthetic,900229,hollywood,Popularity,26,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,4,10,0.7,0.3
synthetic,900229,hollywood,CF_ColdStart,26,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,900229,hollywood,CBF,26,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,2,8,0.9,0.1
synthetic,900229,hollywood,Affinity_Only,26,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,11,1.0,0.0
synthetic,900229,hollywood,NonLocal_Hybrid,26,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,3,11,0.8,0.2
synthetic,900229,hollywood,Localized_Hybrid,26,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,900230,hollywood,Popularity,42,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,4,9,0.2,0.8
synthetic,900230,hollywood,CF_ColdStart,42,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,2,7,0.6,0.4
synthetic,900230,hollywood,CBF,42,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,3,8,0.8,0.2
synthetic,900230,hollywood,Affinity_Only,42,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900230,hollywood,NonLocal_Hybrid,42,4,1004,0.1,0.4,0.25,1.0,0.125,0.1232,1,10,0.9,0.1
synthetic,900230,hollywood,Localized_Hybrid,42,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900231,hollywood,Popularity,46,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,5,10,0.5,0.5
synthetic,900231,hollywood,CF_ColdStart,46,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,2,9,0.9,0.1
synthetic,900231,hollywood,CBF,46,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,3,11,0.8,0.2
synthetic,900231,hollywood,Affinity_Only,46,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,1,4,1.0,0.0
synthetic,900231,hollywood,NonLocal_Hybrid,46,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,900231,hollywood,Localized_Hybrid,46,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900232,hollywood,Popularity,45,6,1007,0.1,0.6,0.1667,1.0,0.1667,0.1078,5,8,0.6,0.4
synthetic,900232,hollywood,CF_ColdStart,45,6,1007,0.1,0.6,0.1667,1.0,0.1,0.0875,3,8,0.7,0.3
synthetic,900232,hollywood,CBF,45,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,3,10,0.8,0.2
synthetic,900232,hollywood,Affinity_Only,45,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,900232,hollywood,NonLocal_Hybrid,45,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,3,11,0.8,0.2
synthetic,900232,hollywood,Localized_Hybrid,45,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,900233,anime,Popularity,34,7,1007,0.2,0.7,0.2857,1.0,0.1667,0.1895,3,10,0.9,0.1
synthetic,900233,anime,CF_ColdStart,34,7,1007,0.2,0.7,0.2857,1.0,1.0,0.4483,4,10,0.7,0.3
synthetic,900233,anime,CBF,34,7,1007,0.1,0.7,0.1429,1.0,0.2,0.1063,2,10,1.0,0.0
synthetic,900233,anime,Affinity_Only,34,7,1007,0.3,0.7,0.4286,1.0,1.0,0.476,1,8,1.0,0.0
synthetic,900233,anime,NonLocal_Hybrid,34,7,1007,0.2,0.7,0.2857,1.0,1.0,0.4123,2,9,1.0,0.0
synthetic,900233,anime,Localized_Hybrid,34,7,1007,0.2,0.7,0.2857,1.0,1.0,0.4123,1,10,1.0,0.0
synthetic,900234,bollywood,Popularity,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,4,10,0.6,0.4
synthetic,900234,bollywood,CF_ColdStart,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,3,12,0.6,0.4
synthetic,900234,bollywood,CBF,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,900234,bollywood,Affinity_Only,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,900234,bollywood,NonLocal_Hybrid,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900234,bollywood,Localized_Hybrid,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900235,hollywood,Popularity,27,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,4,12,0.6,0.4
synthetic,900235,hollywood,CF_ColdStart,27,3,1003,0.1,0.3,0.3333,1.0,0.5,0.2961,1,12,1.0,0.0
synthetic,900235,hollywood,CBF,27,3,1003,0.1,0.3,0.3333,1.0,0.5,0.2961,3,9,0.7,0.3
synthetic,900235,hollywood,Affinity_Only,27,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,5,1.0,0.0
synthetic,900235,hollywood,NonLocal_Hybrid,27,3,1003,0.1,0.3,0.3333,1.0,1.0,0.4693,2,8,0.8,0.2
synthetic,900235,hollywood,Localized_Hybrid,27,3,1003,0.1,0.3,0.3333,1.0,1.0,0.4693,2,7,0.9,0.1
synthetic,900236,bollywood,Popularity,31,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,5,10,0.6,0.4
synthetic,900236,bollywood,CF_ColdStart,31,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,5,14,0.4,0.6
synthetic,900236,bollywood,CBF,31,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,3,10,0.8,0.2
synthetic,900236,bollywood,Affinity_Only,31,5,1005,0.2,0.5,0.4,1.0,0.1667,0.2339,1,8,1.0,0.0
synthetic,900236,bollywood,NonLocal_Hybrid,31,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,6,13,0.5,0.5
synthetic,900236,bollywood,Localized_Hybrid,31,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,900237,hollywood,Popularity,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,4,10,0.5,0.5
synthetic,900237,hollywood,CF_ColdStart,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,3,10,0.7,0.3
synthetic,900237,hollywood,CBF,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,4,8,0.7,0.3
synthetic,900237,hollywood,Affinity_Only,45,4,1004,0.1,0.4,0.25,1.0,0.2,0.151,1,9,1.0,0.0
synthetic,900237,hollywood,NonLocal_Hybrid,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,900237,hollywood,Localized_Hybrid,45,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,900238,korean,Popularity,30,2,1002,0.1,0.2,0.5,1.0,0.1667,0.2184,5,7,0.6,0.4
synthetic,900238,korean,CF_ColdStart,30,2,1002,0.1,0.2,0.5,1.0,0.1,0.1772,3,9,0.8,0.2
synthetic,900238,korean,CBF,30,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,4,5,0.6,0.4
synthetic,900238,korean,Affinity_Only,30,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,900238,korean,NonLocal_Hybrid,30,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,4,5,0.8,0.2
synthetic,900238,korean,Localized_Hybrid,30,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,2,6,1.0,0.0
synthetic,900239,mixed,Popularity,28,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,5,8,0.5,0.5
synthetic,900239,mixed,CF_ColdStart,28,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,6,13,0.3,0.7
synthetic,900239,mixed,CBF,28,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,2,10,0.8,0.2
synthetic,900239,mixed,Affinity_Only,28,3,1003,0.1,0.3,0.3333,1.0,1.0,0.4693,1,6,1.0,0.0
synthetic,900239,mixed,NonLocal_Hybrid,28,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,3,9,0.7,0.3
synthetic,900239,mixed,Localized_Hybrid,28,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900240,korean,Popularity,37,2,1002,0.1,0.2,0.5,1.0,0.5,0.3869,3,7,0.6,0.4
synthetic,900240,korean,CF_ColdStart,37,2,1002,0.1,0.2,0.5,1.0,0.25,0.2641,5,12,0.3,0.7
synthetic,900240,korean,CBF,37,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,3,10,0.8,0.2
synthetic,900240,korean,Affinity_Only,37,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,900240,korean,NonLocal_Hybrid,37,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,2,11,0.7,0.3
synthetic,900240,korean,Localized_Hybrid,37,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,900241,korean,Popularity,39,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,5,12,0.4,0.6
synthetic,900241,korean,CF_ColdStart,39,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,6,13,0.4,0.6
synthetic,900241,korean,CBF,39,8,1008,0.1,0.8,0.125,1.0,0.1,0.0731,2,4,0.9,0.1
synthetic,900241,korean,Affinity_Only,39,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900241,korean,NonLocal_Hybrid,39,8,1008,0.1,0.8,0.125,1.0,0.5,0.1596,2,4,0.8,0.2
synthetic,900241,korean,Localized_Hybrid,39,8,1008,0.1,0.8,0.125,1.0,0.5,0.1596,3,5,0.9,0.1
synthetic,900242,hollywood,Popularity,28,1,1001,0.0,0.1,0.0,0.0,0.0,0.0,4,13,0.7,0.3
synthetic,900242,hollywood,CF_ColdStart,28,1,1001,0.0,0.1,0.0,0.0,0.0,0.0,3,10,0.8,0.2
synthetic,900242,hollywood,CBF,28,1,1001,0.0,0.1,0.0,0.0,0.0,0.0,2,10,0.8,0.2
synthetic,900242,hollywood,Affinity_Only,28,1,1001,0.0,0.1,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,900242,hollywood,NonLocal_Hybrid,28,1,1001,0.0,0.1,0.0,0.0,0.0,0.0,3,9,0.8,0.2
synthetic,900242,hollywood,Localized_Hybrid,28,1,1001,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,900243,korean,Popularity,28,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,5,12,0.5,0.5
synthetic,900243,korean,CF_ColdStart,28,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,4,10,0.5,0.5
synthetic,900243,korean,CBF,28,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,3,10,0.8,0.2
synthetic,900243,korean,Affinity_Only,28,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900243,korean,NonLocal_Hybrid,28,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,4,11,0.7,0.3
synthetic,900243,korean,Localized_Hybrid,28,2,1002,0.0,0.2,0.0,0.0,0.0,0.0,2,8,1.0,0.0
synthetic,900244,bollywood,Popularity,42,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,4,10,0.7,0.3
synthetic,900244,bollywood,CF_ColdStart,42,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,5,8,0.6,0.4
synthetic,900244,bollywood,CBF,42,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,2,7,0.9,0.1
synthetic,900244,bollywood,Affinity_Only,42,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,900244,bollywood,NonLocal_Hybrid,42,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,4,6,0.7,0.3
synthetic,900244,bollywood,Localized_Hybrid,42,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,2,8,1.0,0.0
synthetic,900245,anime,Popularity,34,4,1004,0.1,0.4,0.25,1.0,1.0,0.3904,3,11,0.8,0.2
synthetic,900245,anime,CF_ColdStart,34,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,4,9,0.7,0.3
synthetic,900245,anime,CBF,34,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,900245,anime,Affinity_Only,34,4,1004,0.1,0.4,0.25,1.0,0.1,0.1128,1,9,1.0,0.0
synthetic,900245,anime,NonLocal_Hybrid,34,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,900245,anime,Localized_Hybrid,34,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,900246,bollywood,Popularity,39,4,1004,0.1,0.4,0.25,1.0,0.1667,0.1391,5,13,0.7,0.3
synthetic,900246,bollywood,CF_ColdStart,39,4,1004,0.1,0.4,0.25,1.0,0.3333,0.1952,2,12,0.8,0.2
synthetic,900246,bollywood,CBF,39,4,1004,0.2,0.4,0.5,1.0,0.5,0.4144,3,9,0.8,0.2
synthetic,900246,bollywood,Affinity_Only,39,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,900246,bollywood,NonLocal_Hybrid,39,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,1,11,1.0,0.0
synthetic,900246,bollywood,Localized_Hybrid,39,4,1004,0.1,0.4,0.25,1.0,0.5,0.2463,1,11,1.0,0.0
synthetic,900247,anime,Popularity,38,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,2,9,0.9,0.1
synthetic,900247,anime,CF_ColdStart,38,3,1003,0.1,0.3,0.3333,1.0,1.0,0.4693,2,11,0.9,0.1
synthetic,900247,anime,CBF,38,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,3,8,0.9,0.1
synthetic,900247,anime,Affinity_Only,38,3,1003,0.1,0.3,0.3333,1.0,0.5,0.2961,1,8,1.0,0.0
synthetic,900247,anime,NonLocal_Hybrid,38,3,1003,0.1,0.3,0.3333,1.0,0.5,0.2961,2,11,1.0,0.0
synthetic,900247,anime,Localized_Hybrid,38,3,1003,0.1,0.3,0.3333,1.0,0.5,0.2961,2,11,1.0,0.0
synthetic,900248,hollywood,Popularity,46,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,4,8,0.6,0.4
synthetic,900248,hollywood,CF_ColdStart,46,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900248,hollywood,CBF,46,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,5,1.0,0.0
synthetic,900248,hollywood,Affinity_Only,46,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,900248,hollywood,NonLocal_Hybrid,46,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,5,1.0,0.0
synthetic,900248,hollywood,Localized_Hybrid,46,3,1003,0.0,0.3,0.0,0.0,0.0,0.0,1,5,1.0,0.0
synthetic,900249,hollywood,Popularity,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,3,10,0.8,0.2
synthetic,900249,hollywood,CF_ColdStart,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,3,13,0.6,0.4
synthetic,900249,hollywood,CBF,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,3,9,0.8,0.2
synthetic,900249,hollywood,Affinity_Only,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,900249,hollywood,NonLocal_Hybrid,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,2,13,0.9,0.1
synthetic,900249,hollywood,Localized_Hybrid,35,6,1006,0.0,0.6,0.0,0.0,0.0,0.0,1,12,1.0,0.0
synthetic,900250,korean,Popularity,46,8,1008,0.1,0.8,0.125,1.0,0.1429,0.0843,4,10,0.3,0.7
